SKU,Store,MAPE,Forecast,Test,Safety_Stock,Reorder_Point,Qty_to_Order,Runtime_sec
SKU_1416,United Kingdom,22.163,"[4.1, 4.1, 4.038206046706503, 3.985444428771855]","[4.1, 4.1, 4.1, 31.0]",4,5,1,0.26
SKU_1416,United States,18.785,"[16.10879958996648, 16.124476932450577, 16.14005746319367, 16.155539559954406]","[15.55, 15.55, 15.55, 44.95]",3,10,0,0.4
SKU_1417,Australia,98.992,"[0.0, 0.009874285229232872, 0.009940552484972031, 0.4937537349967031]","[0.0, 0.0, 0.0, 49.0]",3,3,3,0.33
SKU_1417,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 7.0]",3,3,3,0.47
SKU_1417,France,97.698,"[0.05340075248129287, 0.1373191556911086, 0.23396305369960244, 0.34526215693591933]","[0.0, 0.0, 0.0, 15.0]",14,14,14,0.02
SKU_1417,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 42.0]",3,3,3,0.32
SKU_1417,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",5,5,5,0.33
SKU_1417,Netherlands,100.0,"[0.29213588512018734, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",3,3,3,0.27
SKU_1417,Portugal,23.082,"[3.3, 3.3, 3.3306777538375125, 3.6126096982544467]","[3.3, 3.3, 3.3, 42.0]",4,6,2,0.3
SKU_1417,Spain,100.0,"[0.0, 0.25042680723364424, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",4,4,4,0.27
SKU_1417,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",5,5,5,0.29
SKU_1417,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",2,2,2,0.35
SKU_1417,United States,100.0,"[0.0, 0.0, 0.1647268976595817, 0.0]","[0.0, 0.0, 0.0, 38.0]",2,2,2,0.33
SKU_1418,Australia,99.855,"[0.0, 0.0, 0.0, 0.023204144125648012]","[0.0, 0.0, 0.0, 16.0]",8,8,8,0.3
SKU_1418,Belgium,99.709,"[0.02759137393408146, 0.027607876851691113, 0.027628904789517645, 0.02617435632379428]","[0.0, 0.0, 0.0, 9.0]",4,4,4,0.24
SKU_1418,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",2,2,2,0.33
SKU_1418,Germany,18.234,"[10.01801196027034, 10.017702704608057, 10.01740416548126, 10.017116410336588]","[10.07, 10.07, 10.07, 35.0]",2,7,0,0.39
SKU_1418,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",2,2,2,0.23
SKU_1418,Netherlands,100.0,"[0.00034533476258580606, 0.0002720942817052021, 0.00019885916314084354, 0.00012562940650012733]","[0.0, 0.0, 0.0, 48.0]",5,5,5,0.18
SKU_1418,Norway,12.838,"[22.15, 22.15, 22.06452119849678, 22.064429981635524]","[22.15, 22.15, 22.15, 45.0]",2,11,0,0.27
SKU_1418,Portugal,99.674,"[0.03934669185339507, 0.018178926349507924, 0.01875690156886191, 0.06520627879001122]","[0.0, 0.0, 0.0, 20.0]",5,5,5,0.35
SKU_1418,Spain,40.296,"[7.613335846638433, 7.613465469374458, 7.61358883545887, 7.61373263562721]","[7.54, 7.54, 36.0, 38.82]",2,5,0,0.36
SKU_1418,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",4,4,4,0.33
SKU_1418,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 40.0]",4,4,4,0.29
SKU_1418,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",3,3,3,0.39
SKU_1419,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 46.0]",3,3,3,0.34
SKU_1419,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",5,5,5,0.45
SKU_1419,Germany,98.111,"[0.0, 0.0, 0.0, 0.32107681430077645]","[0.0, 0.0, 0.0, 17.0]",4,4,4,0.38
SKU_1419,Italy,19.298,"[13.139605102463289, 13.13960790766825, 13.33376075868629, 13.45]","[13.45, 13.45, 13.45, 47.550000000000004]",3,8,0,0.27
SKU_1419,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",4,4,4,0.27
SKU_1419,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 28.0]",11,11,11,0.02
SKU_1419,Portugal,0.523,"[8.122021948698235, 8.122015816204009, 8.124863211056303, 8.18]","[8.18, 8.18, 8.18, 8.18]",4,7,0,0.26
SKU_1419,Spain,100.0,"[0.09652788524512024, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 7.0]",1,1,1,0.56
SKU_1419,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",3,3,3,0.27
SKU_1420,Australia,98.152,"[0.0, 0.0028614377920190264, 0.001860761820411363, 0.665398890317981]","[0.0, 0.0, 0.0, 36.0]",3,3,3,0.23
SKU_1420,France,99.787,"[0.02976001015558278, 0.029775372571385753, 0.6506438966613519, 0.029780781035812456]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.2
SKU_1420,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 18.0]",4,4,4,0.28
SKU_1420,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",2,2,2,0.24
SKU_1420,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 6.0]",7,7,7,0.14
SKU_1420,Portugal,99.929,"[0.012680937039728158, 0.0, 0.0, 0.03347884726214437]","[0.0, 0.0, 0.0, 47.0]",5,5,5,0.34
SKU_1420,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 37.0]",4,4,4,0.36
SKU_1420,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",3,3,3,0.31
SKU_1420,United Kingdom,23.885,"[3.96, 3.96, 4.654547308251297, 3.96]","[3.96, 3.96, 3.96, 18.0]",6,8,4,0.29
SKU_1420,United States,100.0,"[0.1918525733284796, 0.28470368383482103, 0.09877833534601223, 0.0]","[0.0, 0.0, 0.0, 20.0]",7,7,7,0.43
SKU_1421,Australia,15.264,"[6.5600000000000005, 6.695003060967305, 6.5600000000000005, 6.5600000000000005]","[6.5600000000000005, 6.5600000000000005, 6.5600000000000005, 16.0]",4,7,1,0.27
SKU_1421,Belgium,99.945,"[0.0, 0.0, 0.008643779612209058, 0.015825933680516366]","[0.0, 0.0, 0.0, 29.0]",3,3,3,0.29
SKU_1421,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 49.0]",7,7,7,0.39
SKU_1421,Germany,18.285,"[13.1, 13.175240806596129, 13.1, 12.853364542246789]","[13.1, 13.1, 13.1, 46.85]",2,8,0,0.27
SKU_1421,Italy,99.998,"[0.004908000087937149, 0.006661820226080251, 0.0016772574098590405, 0.0]","[0.0, 0.0, 41.0, 19.0]",0,0,0,0.43
SKU_1421,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",2,2,2,0.49
SKU_1421,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",1,1,1,12.93
SKU_1421,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 37.0]",5,5,5,0.36
SKU_1421,Spain,99.818,"[0.0, 0.0, 0.01566580934091204, 0.029079818473718412]","[0.0, 0.0, 0.0, 16.0]",4,4,4,0.49
SKU_1421,Sweden,15.097,"[1.2566672358148192, 1.2566990565231941, 1.2567229303765544, 1.4599613571559336]","[1.54, 1.54, 1.54, 1.54]",7,7,6,0.29
SKU_1421,United Kingdom,3.068,"[15.05, 15.05, 15.014101923782109, 14.954510019854316]","[15.05, 15.05, 15.05, 17.0]",2,8,0,0.25
SKU_1421,United States,99.913,"[0.0, 0.0, 0.02096585001141582, 0.02336768530682637]","[0.0, 0.0, 0.0, 27.0]",4,4,4,0.31
SKU_1422,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",2,2,2,0.27
SKU_1422,Belgium,58.627,"[6.03541251179495, 8.823442675780843, 10.412396980971515, 6.035583058505318]","[5.6, 5.6, 5.6, 36.0]",5,8,2,0.29
SKU_1422,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[29.0, 0.0, 0.0, 14.0]",6,6,6,0.2
SKU_1422,Germany,25.071,"[4.841297192370284, 4.8413395926341245, 4.96733043834058, 4.9682460075113966]","[5.08, 5.08, 5.08, 43.84]",4,6,1,0.29
SKU_1422,Italy,100.0,"[0.0, 0.0, 0.3014784788893949, 0.0]","[0.0, 0.0, 0.0, 44.0]",5,5,5,0.3
SKU_1422,Netherlands,25.818,"[3.8563102751960994, 4.048725314598937, 4.624430042053867, 4.08]","[4.08, 4.08, 4.08, 25.0]",5,6,2,0.31
SKU_1422,Norway,98.235,"[0.0, 0.0, 0.0, 0.24713650707986207]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.21
SKU_1422,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",5,5,5,0.21
SKU_1422,Sweden,10.866,"[11.45, 11.45, 11.45, 11.307318741532027]","[11.45, 11.45, 11.45, 20.0]",3,8,0,0.3
SKU_1422,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 2.0]",6,6,6,0.28
SKU_1422,United States,100.0,"[0.0022781629110479535, 0.001614027500400785, 0.0, 0.0]","[0.0, 0.0, 0.0, 30.0]",4,4,4,0.37
SKU_1423,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 46.0]",3,3,3,0.28
SKU_1423,Germany,17.198,"[8.885416141681237, 8.884722984531354, 9.12, 11.635745409490019]","[9.12, 9.12, 9.12, 32.0]",4,8,0,0.23
SKU_1423,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 5.0]",4,4,4,0.47
SKU_1423,Netherlands,32.658,"[1.3, 1.7716857048207888, 1.3, 1.3]","[1.3, 1.3, 1.3, 23.0]",7,7,6,0.27
SKU_1423,Portugal,21.409,"[10.206555006569003, 10.085592524229616, 9.911090187481763, 10.067511019875543]","[9.85, 9.85, 9.85, 47.95]",4,8,0,0.35
SKU_1423,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",3,3,3,0.24
SKU_1423,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 31.0]",4,4,4,0.67
SKU_1423,United States,27.508,"[2.127667775198306, 2.147168588384289, 2.1732266871343078, 2.1732112123015654]","[2.05, 2.05, 2.05, 48.2]",4,5,3,0.42
SKU_1424,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 41.0]",6,6,6,1.93
SKU_1424,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",4,4,4,0.28
SKU_1424,Germany,99.94,"[0.014141870687423857, 0.01420904834901848, 0.014273608541374579, 0.014335537378146098]","[16.0, 0.0, 0.0, 46.0]",2,2,2,0.29
SKU_1424,Italy,100.0,"[0.015834982492143216, 0.015918004720160042, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",4,4,4,0.23
SKU_1424,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",5,5,5,0.22
SKU_1424,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 25.0]",2,2,2,0.4
SKU_1424,Spain,16.749,"[16.92946571085077, 15.12, 15.12, 14.840610918474344]","[15.12, 15.12, 15.12, 33.0]",3,10,0,0.35
SKU_1424,Sweden,99.651,"[0.192055516557919, 0.27335380523626107, 0.18574416268461919, 0.025624908654458947]","[0.0, 0.0, 31.0, 26.0]",1,1,1,0.1
SKU_1424,United Kingdom,14.49,"[17.65, 17.65, 17.56156324287879, 17.441289631133657]","[17.65, 17.65, 17.65, 41.0]",3,10,0,0.24
SKU_1424,United States,100.0,"[0.0, 0.4139408324696232, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",4,4,4,0.36
SKU_1425,Australia,21.804,"[3.125243025919367, 3.125240816576507, 3.1252408844862942, 3.122761963644253]","[3.14, 3.14, 3.14, 22.0]",4,6,3,0.25
SKU_1425,France,8.378,"[12.904061899660258, 13.1, 13.1, 12.91674175780558]","[13.1, 13.1, 13.1, 19.0]",3,9,0,0.31
SKU_1425,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 26.0]",3,3,3,0.26
SKU_1425,Italy,20.141,"[4.261559750417905, 4.283545242212618, 4.223823115311154, 4.2239746913608744]","[4.45, 4.45, 4.45, 13.0]",4,5,1,0.31
SKU_1425,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 22.0]",2,2,2,0.43
SKU_1425,Norway,99.45,"[0.21137450002571673, 0.21796715378937087, 0.2245152800341094, 0.23101701162214133]","[0.0, 0.0, 0.0, 42.0]",5,5,5,0.28
SKU_1425,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 25.0]",5,5,5,0.17
SKU_1425,Spain,11.698,"[9.05, 9.05, 9.055578668629291, 9.055635975124806]","[9.05, 9.05, 9.05, 17.0]",2,6,0,0.33
SKU_1425,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 12.0]",4,4,4,0.19
SKU_1425,United Kingdom,99.578,"[0.0, 0.0, 0.014514399509818789, 0.05066993340651825]","[0.0, 0.0, 0.0, 12.0]",4,4,4,0.3
SKU_1426,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",7,7,7,0.26
SKU_1426,Belgium,95.622,"[0.0, 0.0, 0.07028672321826172, 0.4378319509681399]","[0.0, 0.0, 0.0, 10.0]",7,7,7,0.07
SKU_1426,France,29.424,"[0.9974769291949472, 0.9974777662460049, 0.9974785689485411, 1.0017533990095833]","[1.07, 1.07, 1.07, 38.0]",3,3,2,0.26
SKU_1426,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 15.0]",5,5,5,0.19
SKU_1426,Italy,98.91,"[0.03127870601850178, 0.0004178432971770232, 0.04959709674315367, 0.07626934828104719]","[0.0, 0.0, 0.0, 7.0]",4,4,4,0.38
SKU_1426,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.3
SKU_1426,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 11.0]",3,3,3,0.27
SKU_1426,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",3,3,3,0.37
SKU_1426,Spain,100.0,"[0.8300027132315979, 1.2175946100698019, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",4,4,4,0.34
SKU_1426,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",2,2,2,0.27
SKU_1426,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",2,2,2,0.47
SKU_1426,United States,22.249,"[4.1, 4.1, 3.9741527816941495, 3.7996534835639633]","[4.1, 4.1, 4.1, 27.0]",4,6,2,0.34
SKU_1427,Australia,100.0,"[0.0, 0.0, 0.1209706679373564, 0.0]","[0.0, 0.0, 0.0, 17.0]",2,2,2,0.27
SKU_1427,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",1,1,1,0.18
SKU_1427,France,100.0,"[0.0014737581566915416, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 13.0]",7,7,7,0.3
SKU_1427,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 20.0]",2,2,2,0.32
SKU_1427,Italy,18.166,"[9.818202900476003, 9.81820899013221, 9.906978853922359, 10.1]","[10.1, 10.1, 10.1, 29.0]",4,8,0,0.29
SKU_1427,Netherlands,19.471,"[12.177603586752351, 11.997061026177345, 11.974989126466639, 12.133687392821201]","[12.21, 12.21, 12.21, 46.58]",4,9,0,0.3
SKU_1427,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 35.0]",6,6,6,0.32
SKU_1427,Portugal,24.023,"[2.3788129087614354, 2.378634952292311, 2.35, 2.35]","[2.35, 2.35, 2.35, 37.0]",5,6,3,0.26
SKU_1427,Sweden,31.836,"[1.29454006042024, 1.2837358313244267, 1.3111748155291605, 1.4694419198737865]","[1.5, 1.5, 1.5, 11.0]",4,5,3,0.4
SKU_1427,United Kingdom,99.808,"[0.05390992563492821, 0.49691261000450015, 0.05389377695922431, 0.05387793409682738]","[0.0, 0.0, 0.0, 28.0]",6,6,6,0.23
SKU_1427,United States,7.623,"[27.67611252327191, 27.15, 27.15, 27.15]","[27.15, 27.15, 27.15, 38.0]",3,14,0,0.25
SKU_1428,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.31
SKU_1428,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 2.0]",14,14,14,0.02
SKU_1428,Italy,99.821,"[0.0, 0.0, 0.032120684463135984, 0.03216898844064224]","[0.0, 0.0, 0.0, 18.0]",3,3,3,0.33
SKU_1428,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",2,2,2,0.35
SKU_1428,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 34.0]",3,3,3,0.43
SKU_1428,Portugal,23.285,"[4.309485818186316, 4.309395237646836, 4.249943060772175, 4.24]","[4.24, 4.24, 4.24, 40.879999999999995]",3,5,1,0.25
SKU_1428,Spain,20.248,"[20.332922575392043, 18.998202273756227, 17.790843010134694, 17.405020417839697]","[18.0, 18.0, 18.0, 45.0]",5,13,0,0.33
SKU_1428,Sweden,100.0,"[0.15281073249183066, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",4,4,4,0.21
SKU_1428,United States,24.339,"[1.1149621015975657, 1.1149282794202338, 1.1149188966563737, 1.12]","[1.12, 1.12, 1.12, 28.0]",6,6,5,0.36
SKU_1429,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 42.0]",3,3,3,0.25
SKU_1429,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[27.0, 0.0, 0.0, 26.0]",5,5,5,0.38
SKU_1429,France,100.0,"[0.06250527523148043, 0.0002793506091322788, 0.0, 0.0]","[0.0, 0.0, 0.0, 8.0]",5,5,5,0.44
SKU_1429,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 42.0]",4,4,4,0.32
SKU_1429,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 45.0]",4,4,4,0.26
SKU_1429,Norway,99.866,"[0.06164651003838834, 0.0, 0.0, 0.06165308005981074]","[0.0, 30.0, 0.0, 23.0]",5,5,5,0.33
SKU_1429,Portugal,99.555,"[0.05784675432063516, 0.05787179205392367, 0.05786156501100737, 0.05783993807442492]","[0.0, 0.0, 0.0, 13.0]",5,5,5,0.24
SKU_1429,Spain,100.0,"[0.0, 0.3388013535831702, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",4,4,4,0.35
SKU_1429,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",1,1,1,0.3
SKU_1429,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",3,3,3,0.3
SKU_1429,United States,96.126,"[2.448607400329129, 2.133871276758155, 1.9271299499920094, 1.898312277840374]","[0.0, 0.0, 0.0, 49.0]",5,6,0,0.27
SKU_1430,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 17.0]",2,2,2,0.19
SKU_1430,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 10.0]",1,1,1,0.41
SKU_1430,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 15.0]",7,7,7,0.29
SKU_1430,Germany,100.0,"[0.0007025873226816734, 0.5336167933384258, 0.0, 0.0]","[0.0, 0.0, 0.0, 48.0]",5,5,5,0.3
SKU_1430,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",3,3,3,0.45
SKU_1430,Netherlands,99.956,"[0.029132248794748974, 0.02768239552389894, 0.3100575706947821, 0.019796311316850824]","[0.0, 0.0, 0.0, 45.0]",5,5,5,0.31
SKU_1430,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",3,3,3,0.25
SKU_1430,Spain,12.43,"[11.878401642727264, 11.878028962131685, 11.877731697122494, 11.877496344483335]","[12.25, 12.25, 12.25, 20.0]",3,8,0,0.28
SKU_1430,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 32.0]",8,8,8,0.14
SKU_1430,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 33.0]",4,4,4,0.27
SKU_1430,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 27.0]",5,5,5,0.21
SKU_1431,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 2.0]",4,4,4,0.25
SKU_1431,Belgium,100.0,"[0.0, 0.009329191955688312, 0.012398111672277515, 0.0]","[0.0, 0.0, 0.0, 33.0]",2,2,2,0.39
SKU_1431,France,21.83,"[6.259537920933538, 6.197428919109188, 6.1974327930067545, 6.3]","[6.3, 6.3, 6.3, 38.0]",4,7,0,0.29
SKU_1431,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 2.0]",15,15,15,0.03
SKU_1431,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 29.0]",11,11,11,0.02
SKU_1431,Netherlands,97.331,"[0.0, 0.0, 0.055245638834917996, 0.3736786716018629]","[0.0, 0.0, 0.0, 14.0]",3,3,3,0.62
SKU_1431,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 3.0]",3,3,3,0.24
SKU_1431,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 16.0]",4,4,4,0.4
SKU_1431,Spain,12.905,"[18.199620770128938, 18.05416214307926, 17.936318017271535, 18.006416376712643]","[18.25, 18.25, 18.25, 35.0]",2,10,0,0.24
SKU_1431,Sweden,99.853,"[0.0, 0.0, 0.0, 0.07181237626004082]","[0.0, 0.0, 0.0, 49.0]",2,2,2,0.3
SKU_1432,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 38.0]",4,4,4,0.25
SKU_1432,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",7,7,7,0.32
SKU_1432,France,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0]",3,3,3,0.25
SKU_1432,Germany,99.357,"[0.012669588509713099, 0.4260285974373048, 0.012789404298426066, 0.012866481508430932]","[0.0, 0.0, 0.0, 2.0]",3,3,3,0.32
SKU_1432,Italy,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 17.0]",6,6,6,0.21
SKU_1432,Netherlands,3.859,"[15.750214333343392, 15.745851478468204, 15.582282125061317, 15.573132417212275]","[16.07, 16.07, 16.07, 17.0]",4,11,0,0.25
SKU_1432,Norway,20.357,"[7.8, 7.8, 7.8, 7.8]","[7.8, 7.8, 7.8, 42.0]",5,8,1,0.27
SKU_1432,Portugal,99.916,"[0.0, 0.0, 0.028551894874057, 0.02858588402121371]","[0.0, 0.0, 0.0, 34.0]",7,7,7,0.27
SKU_1432,Spain,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 46.0]",9,9,9,0.2
SKU_1432,Sweden,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 26.0]",5,5,5,0.28
SKU_1432,United Kingdom,37.291,"[1.0544146216509889, 1.207616276161171, 1.2598056008664598, 1.1646183415435534]","[1.0, 1.0, 1.0, 38.58]",3,3,2,0.39
SKU_1432,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 24.0]",5,5,5,0.27
SKU_1433,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 47.0]",7,7,7,0.28
SKU_1433,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 39.0]",3,3,3,0.26
SKU_1433,France,0.989,"[1.8224397766153473, 1.831953441350154, 1.85, 1.8224420887336787]","[1.85, 1.85, 1.85, 1.85]",5,6,4,0.26
SKU_1433,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 9.0]",14,14,14,0.14
SKU_1433,Italy,100.0,"[0.0007416914317797676, 0.0007298335913040667, 0.0007164500757481687, 0.0]","[0.0, 0.0, 0.0, 12.0]",4,4,4,0.3
SKU_1433,Netherlands,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",4,4,4,0.26
SKU_1433,Norway,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",1,1,1,0.44
SKU_1433,Portugal,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 38.0]",5,5,5,0.31
SKU_1433,Spain,2.133,"[11.988452450355197, 11.725390111446464, 11.725534816115648, 12.309999999999999]","[12.08, 12.08, 12.08, 12.08]",4,9,0,0.4
SKU_1433,United Kingdom,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 14.0]",4,4,4,0.35
SKU_1433,United States,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 19.0]",5,5,5,0.35
SKU_1434,Australia,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 43.0]",6,6,6,0.3
SKU_1434,Belgium,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 36.0]",3,3,3,0.3
SKU_1434,France,25.972,"[2.9365852063790188, 2.895854739787386, 2.790388718440478, 2.8042121884510878]","[2.75, 2.75, 2.75, 29.0]",6,7,4,0.29
SKU_1434,Germany,100.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 21.0]",3,3,3,0.26
